List for Camilo
Species;No;Year;Month;Sex;Prey;Count;Measured;Weighting;Fish.length;Fish.weight;Dolphin.length;Place;COD;Date
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;184.631;27.299;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;190.021;30.496;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;186.442;28.344;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;181.052;25.319;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;188.232;29.405;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;188.232;29.405;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;328.304;251.502;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;177.452;23.437;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;202.590;39.024;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;193.622;32.780;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;195.411;33.962;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;172.062;20.816;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;195.411;33.962;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;195.411;33.962;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;199.012;36.435;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;186.442;28.344;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Blue whiting;710;30;11.8333;206.191;41.764;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;131.401;17.662;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;127.532;16.189;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;123.638;14.791;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;282.873;164.833;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;278.980;158.312;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;302.291;200.004;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;127.532;16.189;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;111.983;11.085;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;135.294;19.230;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;119.769;13.483;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;115.876;12.245;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;127.532;16.189;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;119.769;13.483;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;111.983;11.085;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;108.114;10.006;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;115.876;12.245;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;127.532;16.189;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;119.769;13.483;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;111.983;11.085;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;111.983;11.085;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;123.638;14.791;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;131.401;17.662;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;108.114;10.006;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;119.769;13.483;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;127.532;16.189;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;427.919;550.447;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;86.889;5.294;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;93.067;6.466;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;105.424;9.298;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;68.278;2.623;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;93.067;6.466;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;105.424;9.298;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;80.634;4.258;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;105.424;9.298;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Hake;41;41;0.5000;43.412;0.701;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Fish;3;3;0.5000;;0.000;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Fish;3;3;0.5000;;0.000;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Fish;3;3;0.5000;;0.000;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Gadiculus;1;1;0.5000;114.083;12.299;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Taonius;1;1;1.0000;177.457;25.591;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Sepiolid;1;1;1.0000;21.759;3.816;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;H. arcturi;1;1;1.0000;80.302;137.606;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Illex/Todaropsis;2;2;1.0000;;126.066;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT520;98;1;Female ;Illex/Todaropsis;2;2;1.0000;;231.284;268.00;P.Mar de Fora/Fisterra;;24/01/98
Tursiops truncatus;TT521;97;1;Unknown;Tod/Illex/Top;3;2;1.5000;;56.234;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Tod/Illex/Top;3;2;1.5000;;52.175;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;H. reversa;1;1;1.0000;53.206;62.674;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Chiroteuthis sp.;2;1;2.0000;81.013;13.236;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Hake;4;4;0.5000;317.791;231.365;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Hake;4;4;0.5000;321.780;239.927;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Hake;4;4;0.5000;325.862;248.901;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Hake;4;4;0.5000;338.600;278.315;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Gadiculus;2;2;0.5000;70.877;0.267;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Gadiculus;2;2;0.5000;103.185;8.573;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;216.971;50.825;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;213.370;47.650;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;292.386;160.709;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;295.987;168.492;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;274.427;125.805;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;295.987;168.492;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;299.565;176.501;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;206.191;41.764;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;213.370;47.650;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;224.150;57.619;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;236.719;71.112;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;199.012;36.435;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;256.468;96.875;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;263.647;107.770;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;252.889;91.761;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;209.769;44.626;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;209.769;44.626;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;261.858;104.973;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;249.288;86.821;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;303.166;184.842;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;245.688;82.081;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;249.288;86.821;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;245.688;82.081;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;292.386;160.709;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;256.468;96.875;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;260.068;102.231;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;324.726;241.067;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;278.027;132.300;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;295.987;168.492;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Blue whiting;252;30;4.2000;238.508;73.207;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Sepiolid;1;1;1.0000;19.926;2.411;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Myctophids1;4;3;0.6667;;1.000;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Myctophids1;4;3;0.6667;;1.000;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT521;97;1;Unknown;Myctophids1;4;3;0.6667;;1.000;272.00;P.Xunho, Porto do Son;;19/01/97
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;365.559;347.900;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;357.606;326.308;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;349.629;305.554;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;325.745;248.640;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;325.745;248.640;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;357.606;326.308;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;373.513;370.412;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;373.513;370.412;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;389.443;418.333;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;317.791;231.365;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;393.408;430.861;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;349.629;305.554;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;349.629;305.554;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;329.733;257.612;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;365.559;347.900;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;325.745;248.640;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;349.629;305.554;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;461.072;684.096;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;357.606;326.308;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;338.600;278.315;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;364.000;343.595;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;491.152;822.377;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Hake;23;23;0.5000;389.400;418.198;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;224.150;57.619;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;220.549;54.132;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;234.930;69.061;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;227.729;61.248;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;224.150;57.619;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;227.729;61.248;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;242.109;77.564;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;215.159;49.209;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;225.939;59.413;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;220.549;54.132;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;231.329;65.067;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;231.329;65.067;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;227.729;61.248;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;231.329;65.067;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;249.288;86.821;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;231.329;65.067;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;220.549;54.132;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;227.729;61.248;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;233.119;67.030;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;231.329;65.067;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;234.930;69.061;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;224.150;57.619;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;216.971;50.825;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;227.729;61.248;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;209.769;44.626;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;227.729;61.248;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;220.549;54.132;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;220.549;54.132;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;234.930;69.061;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;215.159;49.209;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT522;98;9;Male   ;Blue whiting;131;31;2.1129;233.119;67.030;300.00;A Coru~na;;13/09/98
Tursiops truncatus;TT523;98;1;Male   ;Hake;2;2;0.5000;357.606;326.308;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Hake;2;2;0.5000;364.000;343.595;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Argentine;2;2;0.5000;167.176;28.782;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Argentine;2;2;0.5000;174.013;32.529;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;270.848;119.587;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;242.109;77.564;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;199.012;36.435;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;206.191;41.764;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;270.848;119.587;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;231.329;65.067;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;234.930;69.061;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;252.889;91.761;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;234.930;69.061;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;181.052;25.319;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;202.590;39.024;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;181.052;25.319;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;246.880;87.652;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;212.344;52.958;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;200.809;43.936;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;177.808;29.253;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;200.809;43.936;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;189.344;36.095;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;131.808;10.751;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;143.273;14.209;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;154.808;18.408;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;120.272;7.915;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;108.808;5.662;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;143.273;14.209;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;143.273;14.209;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;154.808;18.408;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;143.273;14.209;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;154.808;18.408;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
Tursiops truncatus;TT523;98;1;Male   ;Blue whiting;39;30;0.6500;154.808;18.408;;P. Hermida, Corme, Ponteceso;Bycatch;30/01/98
